 SN,SUB_NO,IS_FRAUD,CELL_A,BN,AN_Cell_ID_Risk_area,CELL_LONGITUDE,CELL_LATITUDE,AN_Cloned-IMEI_Flag,BN_Unsuccessful_IDD_Call,BN_IDD_SMS
1361,M37761733,0,6.36E+14,Mi41251215,FALSE,41.8228989,9.60369968,Not_Cloned,0,0
1362,M37761M04,0,6.36E+14,Mi41251215,FALSE,41.8228989,9.60369968,Not_Cloned,0,0
1363,M37761M2M,0,6.36E+14,Mi41251215,FALSE,41.8228989,9.60369968,Not_Cloned,0,0
1364,M37761821,0,6.36E+14,Mi41251215,FALSE,41.8228989,9.60369968,Not_Cloned,0,0
1365,M37761812,0,6.36E+14,Mi41251215,FALSE,41.8228989,9.60369968,Not_Cloned,0,0
1366,M37761M16,0,6.36E+14,Mi41251215,FALSE,41.8228989,9.60369968,Not_Cloned,0,0
1367,M37761810,0,6.36E+14,Mi41251215,FALSE,41.8228989,9.60369968,Not_Cloned,0,0
1368,M3776188M,0,6.36E+14,Mi41251215,FALSE,41.8228989,9.60369968,Not_Cloned,0,0
1369,M37761881,0,6.36E+14,Mi41251215,FALSE,41.8228989,9.60369968,Not_Cloned,0,0
1370,M377618M3,0,6.36E+14,Mi41251215,FALSE,41.8228989,9.60369968,Not_Cloned,0,0
1371,M377618M1,0,6.36E+14,Mi41251215,FALSE,41.8228989,9.60369968,Not_Cloned,0,0
1372,M377618M0,0,6.36E+14,Mi41251215,FALSE,41.8228989,9.60369968,Not_Cloned,0,0
1373,M37761873,0,6.36E+14,Mi41251215,FALSE,41.8228989,9.60369968,Not_Cloned,0,0
1374,M37761M04,0,6.36E+14,Mi41251215,FALSE,41.8228989,9.60369968,Not_Cloned,0,0
1375,M37761M2M,0,6.36E+14,Mi41251215,FALSE,41.8228989,9.60369968,Not_Cloned,0,0
1376,M37761M27,0,6.36E+14,Mi41251215,FALSE,41.8228989,9.60369968,Not_Cloned,0,0
1377,M37761812,0,6.36E+14,Mi41251215,FALSE,41.8228989,9.60369968,Not_Cloned,0,0
1378,M37761813,0,6.36E+14,Mi41251215,FALSE,41.8228989,9.60369968,Not_Cloned,0,0
1379,M457734M4,0,6.36E+14,Mi41251215,FALSE,41.8708992,9.59934998,Not_Cloned,0,0
1380,M46767753,0,6.36E+14,Mi41251215,FALSE,41.8708992,9.59934998,Not_Cloned,0,0
1381,M4536M634,0,6.36E+14,Mi41251215,FALSE,41.8708992,9.59934998,Not_Cloned,0,0
1382,M45773508,0,6.36E+14,Mi41251215,FALSE,41.8708992,9.59934998,Not_Cloned,0,0
1383,M45763M24,0,6.36E+14,Mi41251215,FALSE,41.8708992,9.59934998,Not_Cloned,0,0
1384,M4536M42M,0,6.36E+14,Mi41251215,FALSE,41.8708992,9.59934998,Not_Cloned,0,0
1385,M467650M2,0,6.36E+14,Mi41251215,FALSE,41.8708992,9.59934998,Not_Cloned,0,0
1386,M457734M4,0,6.36E+14,Mi41251215,FALSE,41.8708992,9.59934998,Not_Cloned,0,0
1387,M4174M63M,0,6.36E+14,Mi41251215,FALSE,41.8708992,9.59934998,Not_Cloned,0,0
1388,M457734M4,0,6.36E+14,Mi41251215,FALSE,41.8708992,9.59934998,Not_Cloned,0,0
1389,M46767753,0,6.36E+14,Mi41251215,FALSE,41.8708992,9.59934998,Not_Cloned,0,0
1390,M4558655M,0,6.36E+14,Mi41251215,FALSE,41.8708992,9.59934998,Not_Cloned,0,0
1391,M45763M24,0,6.36E+14,Mi41251215,FALSE,41.8708992,9.59934998,Not_Cloned,0,0
1392,M4536M42M,0,6.36E+14,Mi41251215,FALSE,41.8708992,9.59934998,Not_Cloned,0,0
1393,M4535M247,0,6.36E+14,Mi41251215,FALSE,41.8688087,9.5921402,Not_Cloned,0,0
1394,M4535M250,0,6.36E+14,Mi41251215,FALSE,41.8688087,9.5921402,Not_Cloned,0,0
1395,M4535M247,0,6.36E+14,Mi41251215,FALSE,41.8688087,9.5921402,Not_Cloned,0,0
1396,M4535M246,0,6.36E+14,Mi41251215,FALSE,41.8688087,9.5921402,Not_Cloned,0,0
1397,M428MM464,0,6.36E+14,Mi41251215,FALSE,41.8650589,9.61789036,Not_Cloned,0,0
1398,M43M30302,0,6.36E+14,Mi41251215,FALSE,41.8650589,9.61789036,Not_Cloned,0,0
1399,M457734M4,0,6.36E+14,Mi41251215,FALSE,41.8674393,9.58563995,Not_Cloned,0,0
1400,M4558655M,0,6.36E+14,Mi41251215,FALSE,41.8674393,9.58563995,Not_Cloned,0,0
1401,M4535M250,0,6.36E+14,Mi41251215,FALSE,41.8674393,9.58563995,Not_Cloned,0,0
1402,M4535M247,0,6.36E+14,Mi41251215,FALSE,41.8674393,9.58563995,Not_Cloned,0,0
1403,M4535M246,0,6.36E+14,Mi41251215,FALSE,41.8674393,9.58563995,Not_Cloned,0,0
1404,M45773508,0,6.36E+14,Mi41251215,FALSE,41.8674393,9.58563995,Not_Cloned,0,0
1405,M467650M2,0,6.36E+14,Mi41251215,FALSE,41.8785896,9.5924902,Not_Cloned,0,0
1406,M46767753,0,6.36E+14,Mi41251215,FALSE,41.8560905,9.60474014,Not_Cloned,0,0
1407,M46767557,0,6.36E+14,Mi41251215,FALSE,41.8560905,9.60474014,Not_Cloned,0,0
1408,M46767540,0,6.36E+14,Mi41251215,FALSE,41.8560905,9.60474014,Not_Cloned,0,0
1409,M46768684,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1410,M46768673,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1411,M46768671,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1412,M46768665,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1413,M46768666,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1414,M46768664,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1415,M46768662,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1416,M43M2M888,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1417,M37761886,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1418,M37761885,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1419,M37761883,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1420,M377618M5,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1421,M377618M3,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1422,M377618M1,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1423,M45785476,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1424,M3843M275,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1425,M37761873,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1426,M37761872,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1427,M428M4260,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1428,M3776186M,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1429,M37761868,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1430,M37761766,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1431,M37761762,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1432,M37761755,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1433,M37761752,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1434,M37761843,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1435,M37761746,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1436,M37761743,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1437,M428M4835,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1438,M37761M30,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1439,M37761733,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1440,M42M12423,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1441,M37761M2M,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1442,M37761825,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1443,M37761821,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1444,M37761820,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1445,M37761812,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1446,M37761M16,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1447,M37761816,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1448,M37761810,0,6.36E+14,Mi41251215,FALSE,41.8355789,9.61664963,Not_Cloned,0,0
1449,M3673MM74,0,6.36E+14,Mi41251215,FALSE,41.8604889,9.59193039,Not_Cloned,0,0
1450,M36370575,0,6.36E+14,Mi41251215,FALSE,41.8604889,9.59193039,Not_Cloned,0,0
1451,M45M6M087,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1452,M41544684,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1453,M41544681,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1454,M46767272,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1455,M45M6M078,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1456,M45587878,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1457,M46745056,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1458,M46745055,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1459,M41160354,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1460,M46745140,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1461,M46745142,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1462,M46745148,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1463,M43M11540,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1464,M4674523M,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1465,M46745238,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1466,M45763732,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1467,M43M11533,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1468,M437M0737,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1469,M41171234,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1470,M41171237,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1471,M41171232,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1472,M46745202,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1473,M45334205,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1474,M46745220,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1475,M46745218,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1476,M46745215,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1477,M46745113,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1478,M45763717,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1479,M4676708M,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1480,M46767M8M,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1481,M46767086,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1482,M41544684,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1483,M41544681,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1484,M467670M5,0,6.36E+14,Mi41251215,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1485,M467670MM,0,6.36E+14,251Mi10783150,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1486,M467670M3,0,6.36E+14,251Mi52684476,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1487,M46767MMM,0,6.36E+14,251MiMi1414880,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1488,M46767MM2,0,6.36E+14,251Mi68262511,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1489,M46767M72,0,6.36E+14,251Mi45847245,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1490,M46767274,0,6.36E+14,251Mi41333Mi74,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1491,M46767277,0,6.36E+14,251Mi772Mi2813,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1492,M46767273,0,6.36E+14,251Mi201Mi2030,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1493,M46767272,0,6.36E+14,251Mi00327218,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1494,M46767262,0,6.36E+14,251Mi13030758,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1495,M46767267,0,6.36E+14,251Mi882Mi0Mi14,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1496,M46767265,0,6.36E+14,251Mi77Mi33600,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1497,M46767260,0,6.36E+14,251Mi42521182,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1498,M426M0864,0,6.36E+14,251Mi5415773Mi,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1499,M46745056,0,6.36E+14,251Mi454Mi66Mi3,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1500,M46745055,0,6.36E+14,251Mi63548833,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1501,M46745147,0,6.36E+14,251Mi01374272,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1502,M46745142,0,6.36E+14,251Mi0062Mi828,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1503,M46745148,0,6.36E+14,251Mi2MiMi58377,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1504,M43M11543,0,6.36E+14,251Mi11218213,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1505,M43M11540,0,6.36E+14,251Mi30071065,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1506,M4674523M,0,6.36E+14,251Mi12106070,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1507,M437M0737,0,6.36E+14,251Mi13Mi43748,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1508,M41171234,0,6.36E+14,251Mi322Mi5Mi65,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1509,M41410236,0,6.36E+14,251Mi143166Mi7,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1510,M41410238,0,6.36E+14,251Mi11241771,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1511,M41171237,0,6.36E+14,251Mi30011514,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1512,M41171232,0,6.36E+14,251Mi11647Mi26,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1513,M426M0836,0,6.36E+14,251Mi40287855,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1514,M46767108,0,6.36E+14,251Mi1114Mi103,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1515,M46767107,0,6.36E+14,251Mi11146458,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1516,M46767103,0,6.36E+14,251Mi11136481,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1517,M4676800M,0,6.36E+14,251Mi21384885,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1518,M46768003,0,6.36E+14,251Mi11873144,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1519,M46767106,0,6.36E+14,251Mi11216753,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1520,M46767102,0,6.36E+14,251Mi11218213,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1521,M46767202,0,6.36E+14,251Mi2Mi3Mi5262,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1522,M46745222,0,6.36E+14,251Mi43878856,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1523,M46745220,0,6.36E+14,251Mi27701760,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1524,M4676722M,0,6.36E+14,251Mi11644030,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1525,M46767220,0,6.36E+14,251Mi12130631,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1526,M45588M26,0,6.36E+14,251Mi1114Mi103,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1527,M413M5321,0,6.36E+14,251Mi41467815,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1528,M46745216,0,6.36E+14,251Mi35400Mi77,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1529,M4674521M,0,6.36E+14,251Mi20717664,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1530,M46745218,0,6.36E+14,251Mi133Mi5472,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1531,M46745215,0,6.36E+14,251Mi116Mi2Mi3Mi,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1532,M46745113,0,6.36E+14,251Mi22Mi8MiMi60,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1533,M46767216,0,6.36E+14,251Mi11606055,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1534,M46767210,0,6.36E+14,251Mi1164Mi670,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1535,M413M5310,0,6.36E+14,251Mi116372Mi0,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1536,M4676708M,0,6.36E+14,251Mi143166Mi7,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1537,M46767087,0,6.36E+14,251Mi112058Mi7,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1538,M46767M8M,0,6.36E+14,251Mi123Mi1225,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1539,M46767086,0,6.36E+14,251Mi1250174Mi,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1540,M46767185,0,6.36E+14,251Mi12751MiMi1,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1541,M467670M5,0,6.36E+14,251Mi30012542,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1542,M467670MM,0,6.36E+14,251Mi10515128,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1543,M467670M3,0,6.36E+14,251Mi11600223,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1544,M46767MMM,0,6.36E+14,251Mi30071065,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1545,M46767MM2,0,6.36E+14,251Mi13Mi33162,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1546,M46767M72,0,6.36E+14,251Mi114Mi1060,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1547,M46767274,0,6.36E+14,251Mi12610022,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1548,M46767277,0,6.36E+14,251Mi136Mi70Mi7,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1549,M46767273,0,6.36E+14,251Mi12675537,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1550,M46767272,0,6.36E+14,251Mi112474Mi1,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1551,M46767262,0,6.36E+14,251Mi114Mi1061,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1552,M46767267,0,6.36E+14,251Mi225Mi7336,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1553,M46767265,0,6.36E+14,251Mi11311361,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1554,M46767260,0,6.36E+14,251Mi11146458,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1555,M426M0864,0,6.36E+14,251Mi41472266,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1556,M41410236,0,6.36E+14,251Mi4748Mi310,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1557,M41410238,0,6.36E+14,251Mi11647Mi26,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1558,M426M0836,0,6.36E+14,251Mi27Mi4Mi341,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1559,M46767108,0,6.36E+14,251Mi11633308,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1560,M46767107,0,6.36E+14,251Mi30071163,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1561,M46767103,0,6.36E+14,251Mi24432021,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1562,M4676800M,0,6.36E+14,251Mi3257MiMiMi5,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1563,M46768003,0,6.36E+14,251Mi32582387,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1564,M46767106,0,6.36E+14,251Mi11746103,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1565,M46767102,0,6.36E+14,251Mi12618534,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1566,M46767202,0,6.36E+14,251Mi45362Mi80,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1567,M4676722M,0,6.36E+14,251Mi20244351,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1568,M46767220,0,6.36E+14,251Mi4675Mi338,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1569,M413M5321,0,6.36E+14,251Mi45410Mi13,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1570,M46767216,0,6.36E+14,251Mi5415773Mi,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1571,M46767210,0,6.36E+14,251Mi454Mi66Mi3,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1572,M413M5310,0,6.36E+14,251Mi63548833,FALSE,42.7989502,9.34778023,Not_Cloned,0,0
1573,M42878867,0,6.36E+14,251Mi01374272,FALSE,42.8021011,9.35579967,Not_Cloned,0,0
1574,M4287M054,0,6.36E+14,251Mi0062Mi828,FALSE,42.8021011,9.35579967,Not_Cloned,0,0
1575,M42878M41,0,6.36E+14,251Mi2MiMi58377,FALSE,42.8021011,9.35579967,Not_Cloned,0,0
1576,M42878M37,0,6.36E+14,251Mi11218213,FALSE,42.8021011,9.35579967,Not_Cloned,0,0
1577,M4140M608,0,6.36E+14,251Mi30071065,FALSE,42.789711,9.36985016,Not_Cloned,0,0
1578,M42878M50,0,6.36E+14,251Mi12106070,FALSE,42.7905502,9.34794044,Not_Cloned,0,0
1579,M42878M8M,0,6.36E+14,251Mi13Mi43748,FALSE,42.7905502,9.34794044,Not_Cloned,0,0
1580,M4287M054,0,6.36E+14,251Mi322Mi5Mi65,FALSE,42.7905502,9.34794044,Not_Cloned,0,0
1581,M42878M50,0,6.36E+14,251Mi143166Mi7,FALSE,42.7905502,9.34794044,Not_Cloned,0,0
1582,M4287M022,0,6.36E+14,251Mi11241771,FALSE,42.7905502,9.34794044,Not_Cloned,0,0
1583,M42878M26,0,6.36E+14,251Mi30011514,FALSE,42.7905502,9.34794044,Not_Cloned,0,0
1584,M42878M8M,0,6.36E+14,251Mi11647Mi26,FALSE,42.7905502,9.34794044,Not_Cloned,0,0
1585,M467645M4,0,6.36E+14,251Mi40287855,FALSE,42.7905502,9.34794044,Not_Cloned,0,0
1586,M42878876,0,6.36E+14,251Mi1114Mi103,FALSE,42.7905502,9.34794044,Not_Cloned,0,0
1587,M42878867,0,6.36E+14,251Mi11146458,FALSE,42.7905502,9.34794044,Not_Cloned,0,0
1588,M4287M054,0,6.36E+14,251Mi11136481,FALSE,42.7905502,9.34794044,Not_Cloned,0,0
1589,M42878M50,0,6.36E+14,251Mi21384885,FALSE,42.7905502,9.34794044,Not_Cloned,0,0
1590,M4287M042,0,6.36E+14,251Mi11873144,FALSE,42.7905502,9.34794044,Not_Cloned,0,0
1591,M42878M41,0,6.36E+14,251Mi11216753,FALSE,42.7905502,9.34794044,Not_Cloned,0,0
1592,M42878M37,0,6.36E+14,251Mi11218213,FALSE,42.7905502,9.34794044,Not_Cloned,0,0
1593,M4287M00M,0,6.36E+14,251Mi2Mi3Mi5262,FALSE,42.7905502,9.34794044,Not_Cloned,0,0
1594,M4287M022,0,6.36E+14,251Mi43878856,FALSE,42.7905502,9.34794044,Not_Cloned,0,0
1595,M42878M26,0,6.36E+14,251Mi27701760,FALSE,42.7905502,9.34794044,Not_Cloned,0,0
1596,M45784612,0,6.36E+14,251Mi11644030,FALSE,42.7905502,9.34794044,Not_Cloned,0,0
1597,M42878876,0,6.36E+14,251Mi12130631,FALSE,42.7905502,9.34794044,Not_Cloned,0,0
1598,M42878867,0,6.36E+14,251Mi1114Mi103,FALSE,42.7905502,9.34794044,Not_Cloned,0,0
1599,M42878M37,0,6.36E+14,251Mi41467815,FALSE,42.7905502,9.34794044,Not_Cloned,0,0
1600,M42878M8M,0,6.36E+14,251Mi35400Mi77,FALSE,42.8023911,9.34152985,Not_Cloned,0,0
1601,M45M6M078,0,6.36E+14,251Mi20717664,FALSE,42.8023911,9.34152985,Not_Cloned,0,0
1602,M42878876,0,6.36E+14,251Mi133Mi5472,FALSE,42.8023911,9.34152985,Not_Cloned,0,0
1603,M4287M054,0,6.36E+14,251Mi116Mi2Mi3Mi,FALSE,42.8023911,9.34152985,Not_Cloned,0,0
1604,M42878M50,0,6.36E+14,251Mi22Mi8MiMi60,FALSE,42.8023911,9.34152985,Not_Cloned,0,0
1605,M4287M042,0,6.36E+14,251Mi11606055,FALSE,42.8023911,9.34152985,Not_Cloned,0,0
1606,M42878M41,0,6.36E+14,Mi41251215,FALSE,42.8023911,9.34152985,Not_Cloned,0,0
1607,M42878M37,0,6.36E+14,Mi41251215,FALSE,42.8023911,9.34152985,Not_Cloned,0,0
1608,M4287M00M,0,6.36E+14,Mi41251215,FALSE,42.8023911,9.34152985,Not_Cloned,0,0
1609,M4287M022,0,6.36E+14,Mi41251215,FALSE,42.8023911,9.34152985,Not_Cloned,0,0
1610,M42878M26,0,6.36E+14,Mi41251215,FALSE,42.8023911,9.34152985,Not_Cloned,0,0
1611,M42878M8M,0,6.36E+14,Mi41251215,FALSE,42.8023911,9.34152985,Not_Cloned,0,0
1612,M3820MM8M,0,6.36E+14,Mi41251215,FALSE,42.8023911,9.34152985,Not_Cloned,0,0
